Word;freqlemfilms2;freqlemlivres;freqfilms2;freqlivres
plument;2.44;3.78;0.01;0.07
plumer;2.44;3.78;1.06;1.01
plumes;15.29;60;8.69;26.01
plumes;2.44;3.78;0.07;0.07
plumet;0.23;2.03;0.23;0.74
plumetis;0;0.2;0;0.2
plumets;0.23;2.03;0;1.28
plumeuse;0;0.74;0;0.2
plumeuses;0;0.74;0;0.2
plumeux;0;0.74;0;0.34
plumez;2.44;3.78;0.04;0
plumier;0.03;1.35;0.03;0.95
plumiers;0.03;1.35;0;0.41
plumitif;0.32;1.15;0.31;0.41
plumitifs;0.32;1.15;0.01;0.74
plumitives;0;0.07;0;0.07
plumules;0;0.07;0;0.07
plumé;2.44;3.78;0.37;0.47
plumée;2.44;3.78;0.26;0.27
plumée;0.02;0;0.02;0
plumées;2.44;3.78;0;0.14
plumés;2.44;3.78;0.08;0.14
plupart;0.01;0.07;0.01;0.07
pluralisme;0.16;0.07;0.16;0.07
pluraliste;0.22;0.14;0.22;0.14
pluralité;0;0.27;0;0.27
plurent;607.21;139.8;0.11;0.54
pluriannuel;0.01;0;0.01;0
pluridisciplinaire;0.01;0;0.01;0
pluriel;0.27;0.41;0.27;0.2
pluriel;0.82;3.11;0.81;2.97
plurielle;0.27;0.41;0;0.2
pluriels;0.82;3.11;0.01;0.14
plurinational;0.1;0;0.1;0
plus;607.21;139.8;5.45;0.54
plus;4062.45;5014.53;4062.45;5014.53
plus;0.01;0;0.01;0
plus;21.02;20.34;21.02;20.34
plus-que-parfait;0.02;0.14;0.02;0.07
plus-que-parfaits;0.02;0.14;0;0.07
plus-value;0.72;0.68;0.48;0.54
plus-values;0.72;0.68;0.25;0.14
plusieurs;66.98;203.58;66.98;203.58
plusieurs;9.48;14.86;9.48;14.86
plusse;607.21;139.8;0;0.07
plut;607.21;139.8;0.76;4.86
pluton;0.14;0;0.14;0
plutonien;0.04;0;0.02;0
plutonienne;0.04;0;0.02;0
plutonique;0.01;0;0.01;0
plutonium;1.48;0.07;1.48;0.07
plutôt;210.4;280.74;210.4;280.74
pluvial;0.1;0;0.06;0
pluviale;0.1;0;0.01;0
pluviales;0.1;0;0.02;0
pluviaux;0.1;0;0.01;0
pluvier;0.04;0.27;0.03;0.07
pluviers;0.04;0.27;0.01;0.2
pluvieuse;0.79;4.46;0.2;1.89
pluvieuses;0.79;4.46;0.17;0.27
pluvieux;0.79;4.46;0.42;2.3
pluviomètre;0;0.14;0;0.07
pluviomètres;0;0.14;0;0.07
pluviométrie;0.02;0;0.02;0
pluviométrique;0;0.07;0;0.07
pluviosité;0.01;0.07;0.01;0.07
pluviôse;0;0.14;0;0.14
plâtra;0.6;0.88;0;0.07
plâtrait;0.6;0.88;0;0.07
plâtras;0;0.95;0;0.95
plâtre;5.42;15.81;5.06;14.59
plâtre;0.6;0.88;0.11;0
plâtrent;0.6;0.88;0;0.07
plâtrer;0.6;0.88;0.29;0
plâtres;5.42;15.81;0.36;1.22
plâtreuse;0;0.95;0;0.2
plâtreuses;0;0.95;0;0.07
plâtreux;0;0.95;0;0.68
plâtrier;0.1;1.01;0.1;0.88
plâtriers;0.1;1.01;0;0.14
plâtré;0.6;0.88;0.12;0.2
plâtré;0.25;0.47;0.13;0.2
plâtrée;0.6;0.88;0.05;0.34
plâtrée;0.25;0.47;0.01;0.27
plâtrées;0.6;0.88;0.01;0.07
plâtrés;0.6;0.88;0.01;0.07
plâtrés;0.25;0.47;0.11;0
plèbe;0.7;0.41;0.7;0.41
plèvre;0.31;0.14;0.31;0.07
plèvres;0.31;0.14;0;0.07
plébiscite;0.43;0.95;0.42;0.95
plébiscite;0.02;0.14;0;0.07
plébisciter;0.02;0.14;0.01;0
plébiscites;0.43;0.95;0.01;0
plébiscité;0.02;0.14;0.01;0
plébiscités;0.02;0.14;0;0.07
plébéien;0.06;0.68;0.04;0.34
plébéien;0.14;0.07;0.04;0
plébéienne;0.06;0.68;0.01;0.14
plébéienne;0.14;0.07;0.01;0.07
plébéiennes;0.06;0.68;0;0.07
plébéiennes;0.14;0.07;0.01;0
plébéiens;0.06;0.68;0;0.14
plébéiens;0.14;0.07;0.09;0
pléiade;0.16;1.82;0.16;1.69
pléiades;0.16;1.82;0;0.14
pléistocène;0.02;0;0.02;0
plénier;0;1.42;0;0.2
pléniers;0;1.42;0;0.07
plénipotentiaire;0.01;1.15;0.01;1.08
plénipotentiaire;0;1.28;0;0.88
plénipotentiaires;0.01;1.15;0;0.07
plénipotentiaires;0;1.28;0;0.41
plénitude;1.27;6.96;1.27;6.76
plénitudes;1.27;6.96;0;0.2
plénière;0;1.42;0;0.88
plénières;0;1.42;0;0.27
plénum;0.11;0;0.11;0
pléonasme;0.17;0.47;0.17;0.27
pléonasmes;0.17;0.47;0;0.2
pléonastiques;0.01;0;0.01;0
plésiosaure;0.02;0.14;0.02;0.14
pléthore;0.32;0.27;0.32;0.27
pléthorique;0;0.41;0;0.34
pléthoriques;0;0.41;0;0.07
plût;607.21;139.8;0.22;1.69
pneu;13.44;17.03;5.64;4.93
pneumatique;0.47;2.16;0.31;1.49
pneumatique;0.18;1.55;0.12;1.15
pneumatiques;0.47;2.16;0.17;0.68
pneumatiques;0.18;1.55;0.06;0.41
pneumatophore;0;0.07;0;0.07
pneumo;0.26;0.34;0.26;0.07
pneumoconiose;0.01;0;0.01;0
pneumocoque;0.01;0.07;0.01;0
pneumocoques;0.01;0.07;0;0.07
pneumocystose;0.01;0.34;0.01;0.34
pneumologue;0.01;0;0.01;0
pneumonectomie;0.01;0;0.01;0
pneumonie;4.96;0.81;4.67;0.81
pneumonies;4.96;0.81;0.29;0
pneumonique;0.09;0;0.09;0
pneumopathie;0;0.07;0;0.07
pneumos;0.26;0.34;0;0.27
pneumothorax;0.45;0.27;0.45;0.27
pneus;13.44;17.03;7.79;12.09
pneus-neige;0.02;0;0.02;0
pochade;0.02;0.41;0.02;0.2
pochades;0.02;0.41;0;0.2
pochage;0;0.07;0;0.07
pochard;0.04;0.2;0.02;0
pochard;0.73;1.01;0.49;0.54
pocharde;0.04;0.2;0.02;0.2
pocharde;0.73;1.01;0.11;0.34
pochards;0.73;1.01;0.13;0.14
poche;49.65;146.28;36.23;101.82
poche;0.36;0.61;0.13;0.14
poche-revolver;0;0.27;0;0.27
pocher;0.36;0.61;0.07;0.14
poches;49.65;146.28;13.42;44.46
poches;0.36;0.61;0.02;0
pochetron;0.14;0.14;0.14;0.07
pochetrons;0.14;0.14;0.01;0.07
pochette;2.34;8.85;1.89;6.69
pochette-surprise;0.2;0.34;0.2;0.2
pochettes;2.34;8.85;0.44;2.16
pochettes-surprises;0.2;0.34;0;0.14
pocheté;0;0.07;0;0.07
pochetée;0;0.14;0;0.07
pochetée;0;0.07;0;0.07
pochetées;0;0.14;0;0.07
pochoir;0.08;0.95;0.08;0.95
pochon;0.01;0.47;0.01;0.27
pochons;0.01;0.47;0;0.2
pochtron;0.12;0;0.11;0
pochtrons;0.12;0;0.01;0
poché;0.36;0.61;0.1;0.14
poché;0.61;0.81;0.28;0.41
pochée;0.36;0.61;0.01;0
pochée;0.61;0.81;0.01;0.14
pochées;0.36;0.61;0;0.07
pochées;0.61;0.81;0.03;0
pochés;0.36;0.61;0.03;0.14
pochés;0.61;0.81;0.28;0.27
podagre;0;0.2;0;0.2
podestat;0;0.27;0;0.07
podestats;0;0.27;0;0.2
podium;2.16;1.08;2.12;0.95
podiums;2.16;1.08;0.04;0.14
podologue;0.05;0.07;0.05;0.07
podomètre;0.01;0;0.01;0
poecile;0;0.07;0;0.07
pogne;0.76;13.38;0.69;8.31
pognes;0.76;13.38;0.07;5.07
pognon;13.85;11.96;13.85;11.96
pogo;0.16;0;0.16;0
pogrom;0.05;1.08;0.04;0.41
pogrome;0.01;0.47;0.01;0.07
pogromes;0.01;0.47;0;0.41
pogroms;0.05;1.08;0.01;0.68
poids;34.42;89.05;34.42;89.05
poids-lourds;0.02;0.07;0.02;0.07
poignaient;0.17;1.08;0;0.14
poignait;0.17;1.08;0;0.47
poignant;0.78;6.22;0.38;2.23
poignant;0.17;1.08;0.03;0.27
poignante;0.78;6.22;0.22;2.84
poignantes;0.78;6.22;0.02;0.47
poignants;0.78;6.22;0.16;0.68
poignard;9.89;10.14;9.38;8.11
poignarda;14.32;3.31;0.02;0.07
poignardaient;14.32;3.31;0.01;0.27
poignardais;14.32;3.31;0.07;0
poignardait;14.32;3.31;0.07;0.14
poignardant;14.32;3.31;0.05;0.07
poignarde;14.32;3.31;1.61;0.41
poignardent;14.32;3.31;0.36;0
poignarder;14.32;3.31;3.25;0.81
poignardera;14.32;3.31;0.03;0
poignarderai;14.32;3.31;0.07;0.07
poignarderais;14.32;3.31;0.05;0
poignarderait;14.32;3.31;0.03;0
poignarderont;14.32;3.31;0;0.07
poignardez;14.32;3.31;0.07;0
poignards;9.89;10.14;0.51;2.03
poignardé;14.32;3.31;5.91;0.95
poignardée;14.32;3.31;2.39;0.34
poignardées;14.32;3.31;0.05;0
poignardés;14.32;3.31;0.28;0.14
poigne;1.96;5.41;1.95;5
poignent;0.17;1.08;0;0.07
poigner;0.17;1.08;0.14;0
poignerait;0.17;1.08;0;0.07
poignes;1.96;5.41;0.01;0.41
poignet;10;42.84;6.38;27.7
poignets;10;42.84;3.62;15.14
poignons;0.17;1.08;0;0.07
poignée;13.61;46.08;11.65;36.35
poignées;13.61;46.08;1.95;9.73
poil;39.33;76.01;27.09;42.91
poil-de-carotte;0;0.07;0;0.07
poilaient;0.06;1.28;0;0.07
poilais;0.06;1.28;0;0.2
poilait;0.06;1.28;0;0.34
poilant;0.1;0.14;0.1;0.14
poilant;0.06;1.28;0;0.27
poile;0.06;1.28;0.03;0.07
poiler;0.06;1.28;0.03;0.14
poileux;0;0.07;0;0.07
poils;39.33;76.01;12.24;33.11
poilu;4.3;9.05;1.94;3.04
poilue;4.3;9.05;0.75;1.42
poilues;4.3;9.05;0.7;1.42
poilus;4.3;9.05;0.92;3.18
poilé;0.06;1.28;0;0.07
poilés;0.06;1.28;0;0.14
poindra;5.28;5.61;0.11;0.07
poindre;5.28;5.61;0.06;2.7
poing;17.52;76.08;13.25;47.97
poings;17.52;76.08;4.27;28.11
poinsettia;0.04;0;0.04;0
point;5.28;5.61;5.11;2.84
point;34.8;74.39;34.8;74.39
point;225.32;323.58;186.7;272.57
point-clé;0.02;0;0.02;0
point-virgule;0.04;0.07;0.04;0
pointa;25.45;38.51;0.03;1.89
pointage;0.31;0.41;0.3;0.41
pointages;0.31;0.41;0.01;0
pointai;25.45;38.51;0;0.07
pointaient;25.45;38.51;0.17;2.3
pointais;25.45;38.51;0.11;0.27
pointait;25.45;38.51;0.61;5
pointant;25.45;38.51;0.27;3.72
pointe;13.32;83.85;11.37;69.05
pointe;25.45;38.51;8.45;7.84
pointeau;0.01;0.14;0.01;0.14
pointement;0;0.07;0;0.07
pointent;25.45;38.51;1.37;1.62
pointer;0.12;0;0.11;0
pointer;25.45;38.51;4.63;5.14
pointera;25.45;38.51;0.47;0.27
pointerai;25.45;38.51;0.17;0
pointeraient;25.45;38.51;0.01;0.14
pointerais;25.45;38.51;0.07;0
pointerait;25.45;38.51;0.07;0.2
pointeras;25.45;38.51;0.02;0
pointerez;25.45;38.51;0.04;0
pointeront;25.45;38.51;0.06;0
pointers;0.12;0;0.01;0
pointes;13.32;83.85;1.96;14.8
pointes;25.45;38.51;1.83;0.2
pointeur;0.01;0.2;0.01;0
pointeur;0.35;0.61;0.03;0.41
pointeurs;0.01;0.2;0;0.07
pointeurs;0.35;0.61;0;0.14
pointeuse;0.01;0.2;0;0.07
pointeuse;0.35;0.61;0.33;0.07
pointeuses;0.01;0.2;0;0.07
pointez;25.45;38.51;2.06;0.2
pointiez;25.45;38.51;0.1;0
pointillaient;0.03;1.62;0;0.07
pointillant;0.03;1.62;0;0.27
pointille;0.03;1.62;0;0.07
pointilleuse;1.01;1.76;0.06;0.74
pointilleuses;1.01;1.76;0.02;0.14
pointilleux;1.01;1.76;0.92;0.88
pointillisme;0.01;0;0.01;0
pointilliste;0;0.34;0;0.14
pointillistes;0;0.34;0;0.2
pointillé;0.03;1.62;0.01;0.34
pointillé;0.36;2.97;0.16;1.62
pointillée;0.03;1.62;0.02;0.47
pointillées;0.03;1.62;0;0.27
pointillés;0.03;1.62;0;0.14
pointillés;0.36;2.97;0.2;1.35
pointons;25.45;38.51;0.04;0
points;225.32;323.58;38.62;51.01
points-virgules;0.04;0.07;0;0.07
pointu;4.38;21.62;2.17;9.19
pointue;4.38;21.62;0.48;3.65
pointues;4.38;21.62;0.78;3.72
pointure;3.27;1.49;2.67;1.01
pointures;3.27;1.49;0.6;0.47
pointus;4.38;21.62;0.95;5.07
pointâmes;25.45;38.51;0;0.07
pointèrent;25.45;38.51;0;0.34
pointé;25.45;38.51;3.17;6.28
pointé;1.36;2.23;0.97;1.22
pointée;25.45;38.51;0.97;1.89
pointée;1.36;2.23;0.32;0.68
pointées;25.45;38.51;0.32;0.2
pointées;1.36;2.23;0.02;0.14
pointés;25.45;38.51;0.4;0.88
pointés;1.36;2.23;0.05;0.2
poinçon;0.37;1.89;0.35;1.55
poinçonnait;0.06;0.54;0;0.07
poinçonner;0.06;0.54;0.04;0.14
poinçonneraient;0.06;0.54;0;0.07
poinçonneur;0.16;0.2;0.16;0.14
poinçonneurs;0.16;0.2;0;0.07
poinçonné;0.06;0.54;0.01;0.07
poinçonnée;0.06;0.54;0.01;0.07
poinçonnés;0.06;0.54;0;0.14
poinçons;0.37;1.89;0.02;0.34
poire;7.58;15.07;5.67;10.81
poire-vérité;0;0.07;0;0.07
poireau;1.31;2.84;0.61;0.88
poireautai;1.87;2.3;0;0.07
poireautaient;1.87;2.3;0;0.07
poireautais;1.87;2.3;0.02;0.2
poireautait;1.87;2.3;0;0.2
poireaute;1.87;2.3;0.58;0.2
poireauter;1.87;2.3;1.18;1.28
poireautes;1.87;2.3;0.01;0.07
poireautions;1.87;2.3;0;0.07
poireauté;1.87;2.3;0.08;0.14
poireaux;1.31;2.84;0.7;1.96
poirer;0;0.14;0;0.14
poires;7.58;15.07;1.91;4.26
poirier;0.56;3.65;0.42;2.57
poiriers;0.56;3.65;0.15;1.08
poirota;0.02;0.27;0;0.14
poirotait;0.02;0.27;0;0.14
poiroter;0.02;0.27;0.02;0
poiré;0;0.27;0;0.14
poirée;0;0.27;0;0.14
pois;8.09;13.72;8.09;13.72
poiscaille;0.23;0.81;0.21;0.41
poiscailles;0.23;0.81;0.03;0.41
poison;19.76;12.23;18.59;9.86
poisons;19.76;12.23;1.18;2.36
poissaient;0.33;2.64;0;0.27
poissait;0.33;2.64;0;0.41
poissard;0;0.07;0;0.07
poissard;0;0.14;0;0.07
poissardes;0;0.14;0;0.07
poisse;5.62;1.42;5.61;1.35
poisse;0.33;2.64;0.15;0.47
poissent;0.33;2.64;0;0.07
poisser;0.33;2.64;0.11;0.61
poisses;5.62;1.42;0.01;0.07
poisseuse;0.72;8.99;0.12;3.11
poisseuses;0.72;8.99;0.06;1.89
poisseux;0.72;8.99;0.54;3.99
poisson;81.51;54.46;53.61;30.14
poisson-chat;0.64;0.54;0.54;0.34
poisson-globe;0.02;0;0.02;0
poisson-lune;0.15;0.07;0.15;0.07
poisson-pilote;0;0.07;0;0.07
poisson-épée;0.09;0;0.09;0
poissonnerie;0.22;0.47;0.22;0.47
poissonneuse;0.32;0.47;0.01;0.07
poissonneuses;0.32;0.47;0.1;0.07
poissonneux;0.32;0.47;0.21;0.34
poissonnier;0.71;0.88;0.69;0.41
poissonniers;0.71;0.88;0.01;0.27
poissonnière;0.07;3.92;0.07;3.92
poissonnières;0.71;0.88;0.02;0.2
poissons;0.33;2.64;0.07;0.07
poissons;81.51;54.46;27.9;24.32
poissons-chats;0.64;0.54;0.11;0.2
poissé;0.33;2.64;0;0.34
poissée;0.33;2.64;0;0.2
poissées;0.33;2.64;0;0.14
poissés;0.33;2.64;0;0.07
poitevin;0;0.41;0;0.2
poitevins;0;0.41;0;0.2
poitrail;0.2;5.07;0.2;4.73
poitrails;0.2;5.07;0;0.34
poitrinaire;0.02;1.08;0.02;0.88
poitrinaires;0.02;1.08;0;0.2
poitrinant;0;0.07;0;0.07
poitrine;26.45;104.46;25.31;99.59
poitrines;26.45;104.46;1.14;4.86
poitrinières;0;0.14;0;0.14
poivra;0.17;2.3;0;0.07
poivrade;0.14;0.68;0.14;0.27
poivrades;0.14;0.68;0;0.41
poivrais;0.17;2.3;0.01;0.07
poivrait;0.17;2.3;0;0.14
poivre;3.8;6.89;3.79;6.69
poivre;0.17;2.3;0.06;0.95
poivrent;0.17;2.3;0;0.14
poivrer;0.17;2.3;0.03;0.2
poivres;3.8;6.89;0.01;0.2
poivres;0.17;2.3;0.01;0
poivrez;0.17;2.3;0.01;0.07
poivrier;0.08;0.88;0.08;0.34
poivriers;0.08;0.88;0;0.54
poivrière;0.08;0.34;0.05;0.07
poivrières;0.08;0.34;0.03;0.27
poivron;2.35;1.15;0.51;0.27
poivrons;2.35;1.15;1.85;0.88
poivrot;3.53;3.51;2.16;2.03
poivrote;3.53;3.51;0.38;0.2
poivrotes;3.53;3.51;0;0.2
poivrots;3.53;3.51;0.99;1.08
poivré;0.17;2.3;0.04;0.2
poivré;0.11;1.22;0.02;0.34
poivrée;0.17;2.3;0;0.2
poivrée;0.11;1.22;0.09;0.68
poivrées;0.17;2.3;0;0.07
poivrées;0.11;1.22;0;0.14
poivrés;0.17;2.3;0.01;0.2
poivrés;0.11;1.22;0;0.07
poix;0.14;1.22;0.14;1.22
poker;10.76;3.92;10.62;3.78
pokers;10.76;3.92;0.14;0.14
polack;0.06;0.14;0.04;0.07
polack;1.48;0;1.37;0
polacks;0.06;0.14;0.02;0.07
polacks;1.48;0;0.11;0
polaire;2;2.5;1.71;1.55
polaire;0.11;0;0.11;0
polaires;2;2.5;0.28;0.95
polak;0.07;0.27;0.07;0.27
polak;0.17;0.41;0.12;0.34
polaks;0.17;0.41;0.05;0.07
polaque;0.05;0.47;0.05;0.07
polaques;0.05;0.47;0;0.41
polar;0.86;1.49;0.23;1.08
polarde;0.01;0.27;0.01;0.07
polardes;0.01;0.27;0;0.14
polards;0.01;0.27;0;0.07
polarisaient;0.41;0.34;0;0.07
polarisait;0.41;0.34;0.01;0.07
polarisant;0.01;0.07;0.01;0
polarisant;0.41;0.34;0.01;0
polarisants;0.01;0.07;0;0.07
polarisation;0.06;0;0.06;0
polarise;0.41;0.34;0.01;0
polarisent;0.41;0.34;0.01;0
polariser;0.41;0.34;0.04;0.07
polarisé;0.41;0.34;0.16;0
polarisé;0.02;0;0.01;0
polarisée;0.41;0.34;0.17;0.14
polarisée;0.02;0;0.01;0
polarité;0.54;0;0.54;0
polaroid;0.39;0;0.39;0
polaroïd;0.74;0.95;0.47;0.88
polaroïds;0.74;0.95;0.28;0.07
polars;0.86;1.49;0.63;0.41
polder;0;0.2;0;0.07
polders;0;0.2;0;0.14
pole;0.22;0;0.22;0
polenta;0.88;0.27;0.88;0.27
poli;4.68;16.69;2.93;9.53
poli;0.68;2.23;0.64;1.89
poli;9.45;11.01;6.04;5.07
police;276.21;83.72;274.31;81.69
police;1.27;0.61;1.21;0.2
police-secours;0.16;0.47;0.16;0.47
policeman;0.04;0.41;0.03;0.34
policemen;0.04;0.41;0.01;0.07
policer;1.27;0.61;0.04;0
polices;276.21;83.72;1.9;2.03
polichinelle;0.5;2.09;0.49;1.76
polichinelles;0.5;2.09;0.01;0.34
policier;9.29;6.82;5.43;2.97
policier;34.15;21.62;19.94;10
policiers;9.29;6.82;0.96;1.08
policiers;34.15;21.62;14.02;11.62
policière;9.29;6.82;2.31;1.76
policière;34.15;21.62;0.15;0
policières;9.29;6.82;0.58;1.01
policières;34.15;21.62;0.04;0
policlinique;0.1;0;0.1;0
policé;1.27;0.61;0.01;0.07
policé;0.02;1.82;0;0.81
policée;1.27;0.61;0;0.14
policée;0.02;1.82;0.01;0.54
policées;1.27;0.61;0.01;0.14
policées;0.02;1.82;0;0.2
policés;1.27;0.61;0;0.07
policés;0.02;1.82;0.01;0.27
polie;4.68;16.69;0.88;3.24
polie;9.45;11.01;2.23;2.03
polies;4.68;16.69;0.08;1.28
polies;9.45;11.01;0.01;0.61
poliment;3.29;10;3.29;10
polio;1.1;0.34;1.08;0.27
poliomyélite;0.28;0.27;0.28;0.27
poliomyélitique;0.01;0.27;0;0.14
poliomyélitiques;0.01;0.27;0.01;0.14
poliorcétique;0;0.07;0;0.07
polios;1.1;0.34;0.02;0.07
polir;9.45;11.01;0.38;1.42
poliras;9.45;11.01;0.01;0
polis;4.68;16.69;0.8;2.64
polis;0.68;2.23;0.04;0.34
polis;9.45;11.01;0.67;0.95
polish;0.06;0.07;0.06;0.07
polissage;0.11;0.41;0.11;0.34
polissages;0.11;0.41;0;0.07
polissaient;9.45;11.01;0;0.07
polissais;9.45;11.01;0.01;0.07
polissait;9.45;11.01;0.02;0.14
polissant;9.45;11.01;0.04;0.34
polissent;9.45;11.01;0.01;0.14
polisseur;0.01;0.14;0.01;0
polisseurs;0.01;0.14;0;0.07
polisseuse;0.01;0.14;0;0.07
polissoir;0.02;0.07;0.02;0.07
polisson;1.06;0.68;0.56;0.34
polisson;1.14;0.54;0.83;0.27
polissonnait;0.11;0;0.1;0
polissonne;1.06;0.68;0.16;0.07
polissonne;1.14;0.54;0.01;0.07
polissonner;0.11;0;0.01;0
polissonnerie;0;0.2;0;0.14
polissonneries;0;0.2;0;0.07
polissonnes;1.06;0.68;0.23;0.14
polissonnes;1.14;0.54;0.03;0.07
polissons;1.06;0.68;0.11;0.14
polissons;1.14;0.54;0.28;0.14
polissure;0;0.07;0;0.07
polit;9.45;11.01;0.03;0.2
politburo;0.03;0.47;0.03;0.47
politesse;5;20.54;4.29;17.97
politesses;5;20.54;0.7;2.57
politicard;0.03;0.14;0.03;0.14
politicard;0.41;0.34;0.08;0.14
politicards;0.41;0.34;0.33;0.2
politicien;0.83;0.68;0.19;0.14
politicien;7.67;2.43;2.34;0.61
politicienne;0.83;0.68;0.06;0.07
politicienne;7.67;2.43;0.1;0
politiciennes;0.83;0.68;0.12;0.14
politiciens;0.83;0.68;0.46;0.34
politiciens;7.67;2.43;5.23;1.82
politico;0.17;0.27;0.17;0.27
politico-religieuse;0;0.07;0;0.07
politique;38.09;70.81;24.89;44.39
politique;38.38;70.34;34.84;65.88
politique-fiction;0;0.07;0;0.07
politiquement;2.73;2.77;2.73;2.77
politiques;38.09;70.81;13.2;26.42
politiques;38.38;70.34;3.54;4.46
politisation;0.01;0;0.01;0
politiser;0.29;0.34;0.07;0
politisé;0.29;0.34;0.06;0.07
politisée;0.29;0.34;0.14;0.07
politisés;0.29;0.34;0.02;0.2
polka;1.98;7.64;1.9;7.5
polkas;1.98;7.64;0.08;0.14
pollen;1.37;1.89;1.2;1.82
pollens;1.37;1.89;0.17;0.07
pollinies;0;0.07;0;0.07
pollinique;0;0.07;0;0.07
pollinisateur;0.03;0;0.03;0
pollinisation;0.09;0;0.09;0
polliniser;0.02;0;0.01;0
pollinisé;0.02;0;0.01;0
pollope;0;0.07;0;0.07
polluait;3.38;2.09;0.12;0.07
polluant;0.21;0.14;0.03;0.07
polluant;3.38;2.09;0.04;0
polluante;0.21;0.14;0.02;0
polluants;0.21;0.14;0.16;0.07
pollue;3.38;2.09;0.45;0.07
polluent;3.38;2.09;0.22;0.14
polluer;3.38;2.09;0.65;0.34
pollueront;3.38;2.09;0.01;0
pollues;3.38;2.09;0.12;0.07
pollueur;0.01;0;0.01;0
pollueur;0.25;0.14;0.04;0
pollueurs;0.25;0.14;0.18;0.14
pollueuse;0.25;0.14;0.02;0
polluez;3.38;2.09;0.04;0
pollution;2.38;1.28;2.35;1.15
pollutions;2.38;1.28;0.04;0.14
pollué;3.38;2.09;0.57;0.68
polluée;3.38;2.09;0.86;0.2
polluées;3.38;2.09;0.17;0.47
pollués;3.38;2.09;0.14;0.07
polo;1.51;2.03;1.46;1.96
poloche;0;0.34;0;0.34
polochon;0.19;0.81;0.06;0.41
polochons;0.19;0.81;0.12;0.41
polonais;8.41;14.73;6.28;9.39
polonais;8.26;9.32;7.06;8.18
polonaise;8.41;14.73;1.87;4.39
polonaise;8.26;9.32;0.93;0.95
polonaises;8.41;14.73;0.27;0.95
polonaises;8.26;9.32;0.27;0.2
polope;0;0.41;0;0.41
polos;1.51;2.03;0.05;0.07
polski;0.14;0.14;0.14;0.14
poltron;0.32;0.34;0.16;0.14
poltron;0.74;0.41;0.58;0.27
poltronne;0.32;0.34;0.03;0.07
poltronnerie;0.55;0;0.55;0
poltrons;0.32;0.34;0.14;0.14
poltrons;0.74;0.41;0.16;0.14
poly;0.3;0.14;0.3;0.14
poly-sexuelle;0.01;0;0.01;0
polyacrylate;0.03;0;0.03;0
polyamide;0;0.2;0;0.14
polyamides;0;0.2;0;0.07
polyandre;0;0.07;0;0.07
polyarthrite;0.03;0;0.03;0
polycarbonate;0.03;0;0.03;0
polychlorure;0.01;0;0.01;0
polychrome;0;1.08;0;0.74
polychromes;0;1.08;0;0.34
polychromie;0;0.27;0;0.27
polychromé;0;0.27;0;0.14
polychromées;0;0.27;0;0.14
polyclinique;0.23;0.14;0.23;0.14
polycopiait;0.12;0.54;0;0.07
polycopie;0.01;0.07;0.01;0.07
polycopier;0.12;0.54;0.01;0.34
polycopié;0;0.2;0;0.07
polycopiée;0.12;0.54;0;0.14
polycopiés;0.12;0.54;0.11;0
polycopiés;0;0.2;0;0.14
polyculture;0;0.07;0;0.07
polycéphale;0.01;0;0.01;0
polydactylie;0.01;0;0.01;0
polyester;0.46;0.34;0.46;0.34
polygame;0.15;0;0.15;0
polygamie;0.49;0.27;0.49;0.27
polyglotte;0.08;1.01;0.08;0.61
polyglotte;0.03;0.14;0.02;0.14
polyglottes;0.08;1.01;0;0.41
polyglottes;0.03;0.14;0.01;0
polygonal;0.01;0.2;0.01;0
polygonales;0.01;0.2;0;0.14
polygonaux;0.01;0.2;0;0.07
polygone;0.13;0.88;0.12;0.47
polygones;0.13;0.88;0.01;0.41
polygraphe;0.37;0.14;0.34;0.07
polygraphes;0.37;0.14;0.04;0.07
polygénique;0.01;0;0.01;0
polykystique;0.04;0;0.04;0
polymorphe;0.06;0.07;0.05;0.07
polymorphes;0.06;0.07;0.01;0
polymorphie;0.02;0;0.02;0
polymorphismes;0.03;0;0.03;0
polymère;0.09;0;0.09;0
polymère;0.16;0;0.16;0
polymérase;0.05;0;0.05;0
polymérique;0.02;0;0.01;0
polymériques;0.02;0;0.01;0
polynésien;0.11;0.47;0.03;0.07
polynésien;0.04;0.07;0.02;0
polynésienne;0.11;0.47;0.04;0.07
polynésiennes;0.11;0.47;0.03;0.14
polynésiennes;0.04;0.07;0;0.07
polynésiens;0.11;0.47;0.01;0.2
polynésiens;0.04;0.07;0.02;0
polype;0.32;0.74;0.23;0.54
polypes;0.32;0.74;0.09;0.2
polyphone;0;0.07;0;0.07
polyphonie;0.02;0.14;0.02;0.14
polyphonique;0.23;0.14;0.23;0.14
polypier;0;0.14;0;0.07
polypiers;0;0.14;0;0.07
polypropylène;0.01;0.14;0.01;0.14
polysaccharides;0.01;0;0.01;0
polystyrène;0.38;0.14;0.38;0.14
polysyllabe;0.01;0;0.01;0
polysyllabique;0.01;0.07;0.01;0.07
polytechnicien;0.25;1.35;0.14;0.81
polytechnicienne;0.25;1.35;0.01;0
polytechniciens;0.25;1.35;0.1;0.54
polytechnique;0.4;0.88;0.4;0.88
polytechnique;0.44;0.47;0.44;0.47
polythène;0.01;0;0.01;0
polythéiste;0.01;0;0.01;0
polytonal;0;0.07;0;0.07
polytonalité;0;0.07;0;0.07
polyuréthane;0.05;0;0.05;0
